time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13396172271515386,-0.15966307691516107,11.643443448473441,6.202828489099534,0.07413520598923373,0.0,-0.4089406982621624,-0.4703996121840592,2.7206764723913923,-0.07246178883875805,0.0733502755474755,0.0,473.30058429037217,473.7172417955707,475.1390693871342,475.8615121723314
1.2600000000000007,-0.16025686083704638,-0.1897866176304692,11.812346149385588,6.1984480173148135,0.07853380210044403,0.0,-0.46803724551834414,-0.5341808243072117,2.9088419789092197,-0.07412237816310571,0.07322917766953758,0.0,472.54736259537464,472.5418545166541,472.6036212650701,472.4718226112456
1.3200000000000007,-0.18992432467595272,-0.22354205024376272,11.989050992119896,6.1938525651681005,0.08303249889603848,0.0,-0.5213010707334639,-0.5914249239142052,2.981028199939641,-0.08204820985940119,0.07826335904551844,0.0,437.36524244079817,437.7888231713792,438.7350681057427,438.0717476993834
1.3800000000000008,-0.22300702795079244,-0.2609625283121138,12.171590166892626,6.188494692675944,0.08750880039782594,0.0,-0.5819147840085563,-0.6564264335357999,3.103155903073152,-0.11055587690338015,0.06604990782739828,0.0,454.0720218163048,453.095351939531,456.27553703738585,453.9869845410463
1.4400000000000008,-0.25946353961042795,-0.3020181266960449,12.357421435247419,6.1815249350016295,0.09146040121498888,0.0,-0.6336463611315296,-0.7126733112128055,3.0911270520364806,-0.1307674536996265,0.06547768703171253,0.0,411.60239902863754,411.55534652271206,412.9093848186639,411.1087991824449
1.5000000000000009,-0.29921127206165876,-0.3467022009961663,12.54377764106987,6.17508123017641,0.09551377015918572,0.0,-0.6916397253109521,-0.7774206568114932,3.120518281825418,-0.08117562476039085,0.07141707758857317,0.0,424.8214441311525,425.33407341515453,424.70865720868267,428.92876505921123
1.560000000000001,-0.3427589974973723,-0.39565518043883385,12.73436749375177,6.17055643047787,0.10023774919416795,0.0,-0.7603948379907923,-0.8547937476913773,3.232008039142493,-0.06585158890799388,0.0903652757454045,0.0,452.0058893067979,453.5350778928056,452.17746055374926,453.4058318225024
1.620000000000001,-0.38998887832030543,-0.448732426435063,12.926263708039833,6.16696554470451,0.1055419356400833,0.0,-0.8143737747869828,-0.9147599260314611,3.164599753481787,-0.04995244837303617,0.08416088692848206,0.0,394.1891849494071,393.62297533890074,393.7655377749869,395.23056989306093
1.680000000000001,-0.4410392183422781,-0.5060053390043503,13.118726092346579,6.163938353388804,0.11052360968854824,0.0,-0.887784360154177,-0.9946085916012092,3.2504134882425753,-0.05147358954220985,0.0806613842209614,0.0,445.75501137309226,445.47452607419694,445.67830479071756,445.5523517044152
1.740000000000001,-0.49714782991503775,-0.5687196935939629,13.321206310849588,6.161463196323977,0.115544267060959,0.0,-0.9830351600889861,-1.0961150342892008,3.497989900472775,-0.026156670418518838,0.08911144322441658,0.0,494.00191047687366,494.6295394615809,494.9448185171626,496.80376623200846
1.8000000000000012,-0.5580583181710348,-0.6364960902874319,13.52966309612987,6.159834244584653,0.12093054953756521,0.0,-1.0477692836436654,-1.1632485048945023,3.4505844371483088,-0.02921170703653482,0.0910587125464409,0.0,404.5772478750897,404.7601476694341,403.81779908456946,403.54184463769593
1.8600000000000012,-0.6231811450806619,-0.7085686054753465,13.73718075720721,6.158021017636557,0.12680692605626653,0.0,-1.1235028753225915,-1.239324693211816,3.466459116898157,-0.03231796925977581,0.10900747168620853,0.0,424.39382322119025,425.9402553691507,426.5181766888619,426.25244840034674
1.9200000000000013,-0.6932488812848615,-0.7855212188801138,13.947848493347841,6.156133902276174,0.13347567914326408,0.0,-1.2127214996092137,-1.3259179581948959,3.555309624442394,-0.029774074828447517,0.11510884147786045,0.0,449.8452475883005,450.34981546482294,449.6446688885152,449.85038278986036
1.9800000000000013,-0.7685866159819227,-0.8674997956621224,14.162185182502519,6.154061300155657,0.14037293154746866,0.0,-1.2991648927346404,-1.4068635294805605,3.588927070992115,-0.04637648366099255,0.11464342210349679,0.0,432.906727442015,432.8797433817682,434.2469680543319,432.85133875294366
2.0400000000000014,-0.8491333941969257,-0.9542797018913031,14.377746338956069,6.151017342832446,0.1470238496766676,0.0,-1.3863304680170823,-1.486052513651657,3.5961919141771443,-0.061296231604776374,0.10191696045234372,0.0,426.0018544604985,424.92355595063367,425.6209497159403,424.3401771460141
2.1000000000000014,-0.9354596828987897,-1.0462507590411623,14.596557936677979,6.14714716032687,0.15365058813797283,0.0,-1.4918231710536125,-1.5799842500026766,3.696906667341207,-0.07183962546806201,0.12357969281179254,0.0,455.0758820566178,456.8169012313197,456.520352910864,455.67525808131853
2.1600000000000015,-1.028655750565224,-1.1442855599394164,14.823872084877806,6.143120383161753,0.16093539814084412,0.0,-1.615456010005056,-1.688216703597319,3.8792327645213507,-0.05903106922568933,0.11669007364457003,0.0,482.14537661192793,481.63658623429586,482.0205518868988,482.98455854783623
2.2200000000000015,-1.1291729097055274,-1.2486738306620204,15.060444490670179,6.139035138207607,0.16872096618764143,0.0,-1.7358351109825236,-1.7917041096775832,4.0056904743488575,-0.10054993553376239,0.1478075772760515,0.0,465.55690876701095,467.99943524396207,469.64161419299097,466.40593615600767
2.2800000000000016,-1.2368051399046374,-1.3591286708064276,15.302902877571425,6.13328692760096,0.1779115700340137,0.0,-1.8527419510482166,-1.8906367764431722,4.075551376864029,-0.08769441469831156,0.16218121402625887,0.0,450.87286383254457,452.05430949326166,451.17661284202467,452.20570053314424
2.3400000000000016,-1.351717793682564,-1.4756934814689682,15.54990832358799,6.128245300449075,0.18735553592923804,0.0,-1.9785731003356337,-1.9952936578252105,4.1571680831334055,-0.07755388908429667,0.14554354262666816,0.0,457.52700148298015,456.22285190352903,456.38264652404666,457.1857835034763
2.4000000000000017,-1.4746869971067107,-1.598891494486424,15.803366262746467,6.123346881931253,0.19689895337956997,0.0,-2.1212777634999136,-2.1117010712155984,4.290369629640173,-0.09140637684248044,0.1775300219204828,0.0,473.8044356001861,476.2789045176974,474.4344829025113,473.36455155475664
2.4600000000000017,-1.606273422442886,-1.729051407834231,16.063934469285314,6.117701967866818,0.2078386166967645,0.0,-2.265944137474735,-2.227419472825782,4.394194402305911,-0.10005147528581536,0.19050664572616796,0.0,467.0058169116669,468.0472195938449,468.2936190885907,467.61352500229225
2.520000000000002,-1.7460037109569577,-1.8656701719992466,16.327071832984945,6.111665073860456,0.21954507176623927,0.0,-2.3927111926069062,-2.327017988700663,4.376522224409428,-0.10176530555197395,0.20299590790558436,0.0,429.7959702770899,430.8916614314976,431.3202755246863,431.16640363895453
2.580000000000002,-1.8945940973204187,-2.00916243764795,16.593631121520737,6.105694790663744,0.23236539631909991,0.0,-2.5614812722581894,-2.4565305857064867,4.507425963329754,-0.09533185002740605,0.22924935667732776,0.0,479.3148312654099,481.34664231903076,478.60644151130555,479.0881399899158
2.640000000000002,-2.0531927638740264,-2.1602454405957072,16.86626023056645,6.099615013039056,0.24627995711371842,0.0,-2.7263764961578576,-2.580003649241793,4.579044689880847,-0.11735495843599288,0.2367505628264957,0.0,464.2514953420583,464.8906566216181,464.5267349550482,462.78753859145365
2.700000000000002,-2.2228611440453543,-2.3195010762102366,17.14652203986108,6.09265273786429,0.26023839497186607,0.0,-2.9305672125277114,-2.7290404380762108,4.761105525333778,-0.11352825556570746,0.22282244866596262,0.0,501.31397982058667,500.34780028068,499.6822079277366,499.9507194045042
2.760000000000002,-2.4035821630943546,-2.486767447979593,17.431995777712565,6.086066085456352,0.27347654090745,0.0,-3.0945594316411693,-2.8469909040061796,4.753797049490774,-0.10317541840314357,0.21586805892969776,0.0,445.2441953217237,444.7228713648429,444.73381003784664,445.57045217810173
2.820000000000002,-2.594801858666743,-2.6615122921410714,17.71837898162168,6.079744149645876,0.28613801534185956,0.0,-3.280492854300528,-2.9782684052314097,4.791116542665289,-0.11014705781755603,0.19898127695611495,0.0,462.44065142914087,461.15009461417804,461.86009881655076,461.30053063366927
2.880000000000002,-2.797214512638809,-2.844106088582832,18.00619736403021,6.072593123415055,0.29779526462234784,0.0,-3.4675445068214596,-3.1086618553656242,4.801742266586754,-0.1514355998151415,0.18271181457509736,0.0,455.3024077017209,454.03431743266975,458.20842928007744,454.89989603602504
2.940000000000002,-3.0094020043354326,-3.03352018643017,18.289264128409204,6.063563656912905,0.3089604088718154,0.0,-3.6062412839092883,-3.2057822193332806,4.633720225093458,-0.14866826161685903,0.1920907206389711,0.0,394.5959875674033,395.49928287935603,395.09489899243994,395.3256290580611
3.000000000000002,-3.231681676371768,-3.229976840595191,18.567055976192844,6.0544007991133295,0.32002281386618137,0.0,-3.8039602591262893,-3.3434063859057934,4.624855254097162,-0.16235605135341147,0.16082375590736323,0.0,453.5866039937222,451.0995546437708,452.7112192736461,451.5865244278652
3.0600000000000023,-3.4657969095190495,-3.4346903048899033,18.843515960150338,6.044812481676335,0.3304084212849867,0.0,-4.000646966341159,-3.481052152251422,4.589441167896205,-0.15514366930392803,0.19034311587207134,0.0,444.67756836025245,447.11752917287345,445.58286389982135,446.14802185704286
3.1200000000000023,-3.7117268672865817,-3.647691480395373,19.117212252845526,6.035570087108685,0.34251569705910434,0.0,-4.197906766013113,-3.61960491428319,4.532736469689584,-0.15192165510127245,0.21818598651258644,0.0,439.9491103640142,442.28826139147253,440.8552277864035,441.09882316508464
3.1800000000000024,-3.9721816601275908,-3.87084588745917,19.394041067244565,6.025937818974732,0.3552784768326749,0.0,-4.484837785701246,-3.8194025163642524,4.692264889550925,-0.18950991143748888,0.1985904540406578,0.0,514.354298231883,513.0020161895427,514.1631901760006,511.47076389775776
3.2400000000000024,-4.2470244070078635,-4.104049340357024,19.67214103857984,6.014180219278771,0.36710888883925996,0.0,-4.677447753553145,-3.9547773019783117,4.576841433221134,-0.21371595281740194,0.1941826903821315,0.0,429.14771024873687,428.8128428443021,429.0189515558953,426.91821264954626
3.3000000000000025,-4.535644748277014,-4.346947951053082,19.948230398529155,6.001279787409642,0.3788448741335282,0.0,-4.943950497528455,-4.142642504024613,4.623937032786513,-0.21771832470633687,0.19828887310740234,0.0,485.7343889956191,486.0760524242526,486.8356073069668,486.49469736648314
3.3600000000000025,-4.837957916728757,-4.599568114721758,20.22084554931533,5.988666420563163,0.3907947717660205,0.0,-5.1340030261654315,-4.278798845934476,4.462435008568704,-0.19837340976019452,0.2008591889297124,0.0,418.6438123675169,418.9089353298997,417.8066489524334,419.4434283077189
3.4200000000000026,-5.151804305005809,-4.860478503028533,20.483509933816244,5.976667091675525,0.40249742525976995,0.0,-5.3283869665622605,-4.41892206031316,4.292236466672372,-0.2034267091343769,0.17971002098960162,0.0,419.15953779960023,417.35631457257864,416.9502344452426,416.4662472368912
